2025-08-28 11:16:13,579 - Starting stepper motor control - logging to logs/stepper_log_20250828_111613.txt
2025-08-28 11:16:15,878 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:15,891 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:15,901 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:15,914 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:15,927 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:15,939 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:15,952 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:15,965 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:15,977 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:15,990 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,001 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,014 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,027 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,039 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,052 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,064 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,077 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,088 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,101 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,113 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,126 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,138 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,151 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,162 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,175 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,187 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,200 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,210 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,222 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,234 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,247 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,257 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,270 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,283 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,296 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,297 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,299 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,300 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,301 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,303 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,304 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,306 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,307 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,309 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,310 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,312 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,313 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,314 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,316 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,317 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,318 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,320 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,322 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,323 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,325 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,326 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,327 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,329 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,330 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,331 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,333 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,334 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,336 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,337 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,338 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,340 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:16:16,341 - Sensor 1: Waiting | Sensor 2: Waiting
