2025-08-28 11:44:58,723 - Starting stepper motor control - logging to logs/stepper_log_20250828_114458.txt
2025-08-28 11:45:23,350 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,352 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,354 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,355 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,357 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,358 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,360 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,361 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,363 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,365 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,366 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,367 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,369 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,370 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,372 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,373 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,374 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,376 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,377 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,378 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,380 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,381 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,383 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,384 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,385 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,387 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,388 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,389 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,391 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,393 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,394 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-28 11:45:23,395 - Sensor 1: OPEN | Sensor 2: OPEN
