2025-07-28 13:10:00,718 - Starting stepper motor control - logging to logs/stepper_log_20250728_131000.txt
2025-07-28 13:14:49,677 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,689 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,702 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,713 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,726 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,737 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,748 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,761 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,772 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,785 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,797 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,810 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,820 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,831 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,844 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,857 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,869 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,881 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,891 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,901 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,914 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,927 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,940 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,952 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,965 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,978 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:49,990 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,001 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,015 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,026 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,037 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,049 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,060 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,073 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,086 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,099 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,112 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,125 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-07-28 13:14:50,138 - Sensor 1: BLOCKED | Sensor 2: OPEN
