2025-08-28 11:55:06,980 - Starting stepper motor control - logging to logs/stepper_log_20250828_115506.txt
2025-08-28 11:55:19,029 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,043 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,056 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,067 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,080 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,093 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,104 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,115 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,126 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,137 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,150 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,162 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,175 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,186 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,197 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,207 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,219 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,232 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,245 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,258 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,270 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,283 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,293 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,306 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,318 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,331 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,343 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,354 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,367 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,379 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,392 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,404 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,417 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,428 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,440 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,452 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,463 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,475 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,488 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,501 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,514 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,526 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,537 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,548 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,559 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,570 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,583 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,596 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,608 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,621 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,634 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,646 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,658 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,671 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,684 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,697 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,707 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,719 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,732 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,745 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,756 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,769 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,782 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,795 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,806 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,818 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,831 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,842 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,855 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,868 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,881 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,893 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,906 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,917 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,929 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,942 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,955 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,967 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,980 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:19,991 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,003 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,016 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,027 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,039 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,052 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,064 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,076 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,088 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,101 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,113 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,125 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,137 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,149 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,162 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,174 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,186 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,199 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,212 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,222 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,235 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,247 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,259 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,271 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,284 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,297 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,307 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,320 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,332 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,345 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,358 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,370 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,383 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,393 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,406 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,418 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,431 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,443 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,456 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,468 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,479 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,490 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,504 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,517 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,528 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,540 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,553 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,566 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,576 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,589 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,601 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,612 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,625 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,637 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,650 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,663 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,682 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,697 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,711 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,722 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,735 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,748 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,759 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,770 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,782 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,793 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,806 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,818 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,830 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,843 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,856 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,867 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,878 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,890 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,903 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,916 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,929 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,942 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,955 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,967 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,978 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:20,991 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,004 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,016 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,029 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,042 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,054 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,067 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,078 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,089 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,102 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,115 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,127 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,138 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,148 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,159 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,171 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,183 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,196 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,209 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,221 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,234 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,246 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,259 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,272 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,284 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,295 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,308 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,319 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,332 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,344 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,355 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,368 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,379 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,392 - Sensor 1: Waiting | Sensor 2: Waiting
2025-08-28 11:55:21,405 - Sensor 1: Waiting | Sensor 2: Waiting
