2025-08-14 16:19:35,970 - Starting stepper motor control - logging to logs/stepper_log_20250814_161935.txt
2025-08-14 16:19:38,838 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,852 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,863 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,875 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,888 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,899 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,911 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,923 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,934 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,946 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,957 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,969 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,980 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:38,993 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,003 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,016 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,028 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,041 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,053 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,065 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,078 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,091 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,102 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,114 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,125 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,138 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,150 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,162 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,174 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,187 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,200 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,212 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,224 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,236 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,249 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,260 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-14 16:19:39,273 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
