2025-08-26 16:56:12,220 - Starting stepper motor control - logging to logs/stepper_log_20250826_165612.txt
2025-08-26 16:56:16,946 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:16,960 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:16,971 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:16,984 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:16,996 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,009 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,020 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,033 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,045 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,058 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,070 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,083 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,095 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,108 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,121 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,133 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,146 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,158 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,171 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,184 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,196 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,209 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,221 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,234 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,246 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,258 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,269 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,283 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,296 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,308 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,321 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,334 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,345 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,358 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,370 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,381 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,394 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,407 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,420 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,431 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,444 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,457 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,469 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,481 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,493 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,506 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,519 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,530 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,540 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,553 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,566 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,577 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,590 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,602 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,614 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,626 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,637 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,650 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,663 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,675 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,677 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,678 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,679 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,681 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,682 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,684 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,685 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,686 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,688 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,690 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,691 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,692 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,694 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,695 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,696 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,698 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,699 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,700 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,702 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,704 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,705 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,707 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,708 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,709 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,711 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,712 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,714 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,715 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,716 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,718 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,719 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,721 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,722 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,724 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,725 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,726 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,728 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,729 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,730 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,732 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,733 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,735 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,736 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,738 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,739 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,741 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,742 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,743 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,745 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,746 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,748 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,749 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,751 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,752 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,754 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,755 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,757 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,758 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,760 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,761 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,763 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,764 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
2025-08-26 16:56:17,766 - Sensor 1: BLOCKED | Sensor 2: BLOCKED
