2025-08-12 16:29:23,283 - Starting stepper motor control - logging to logs/stepper_log_20250812_162923.txt
2025-08-12 16:29:25,770 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,784 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,796 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,809 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,822 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,834 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,847 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,860 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,870 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,882 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,895 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,906 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,919 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,930 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,942 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,955 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,968 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,980 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:25,993 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,004 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,015 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,027 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,039 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,052 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,064 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,076 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,087 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,099 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,112 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,122 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,133 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,146 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,159 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,169 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,181 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-12 16:29:26,194 - Sensor 1: OPEN | Sensor 2: OPEN
