2025-08-26 11:59:44,551 - Starting stepper motor control - logging to logs/stepper_log_20250826_115944.txt
2025-08-26 11:59:47,260 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,273 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,285 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,296 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,308 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,320 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,331 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,343 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,354 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,366 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,378 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,391 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,404 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,416 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,428 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,441 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,453 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,465 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,477 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,490 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,503 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,515 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,528 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,538 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,549 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,559 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,572 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,585 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,596 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,609 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,621 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,634 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,647 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,659 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,673 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,684 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,696 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,707 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,718 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,729 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,742 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,754 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,767 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,778 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,790 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,802 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,812 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,825 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,836 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,849 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,861 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,874 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,887 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,898 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,911 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,924 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,937 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,949 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,961 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,974 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:47,987 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,000 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,012 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,025 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,036 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,048 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,061 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,074 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,086 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,097 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,110 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,123 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,135 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,148 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,161 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,174 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,186 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,197 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,210 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,223 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,236 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,249 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,261 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,274 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,287 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,299 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,312 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,325 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,336 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,348 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,360 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,370 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,383 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,396 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,408 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,421 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,434 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,446 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,457 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,470 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,481 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,494 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,507 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,520 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,521 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,523 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,524 - Sensor 1: OPEN | Sensor 2: OPEN
2025-08-26 11:59:48,526 - Sensor 1: OPEN | Sensor 2: OPEN
