2025-08-14 18:12:51,333 - Starting stepper motor control - logging to logs/stepper_log_20250814_181251.txt
2025-08-14 18:13:03,192 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,207 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,217 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,230 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,240 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,251 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,263 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,275 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,288 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,298 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,310 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,323 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,335 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,346 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,359 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,370 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,383 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,395 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,406 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,417 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,430 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,442 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,455 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,468 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,480 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,493 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,505 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,516 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,528 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,540 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,553 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,565 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,578 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,591 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,601 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,614 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,626 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,638 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,651 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,664 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,675 - Sensor 1: BLOCKED | Sensor 2: OPEN
2025-08-14 18:13:03,686 - Sensor 1: BLOCKED | Sensor 2: OPEN
